"sport","event","year","athlete_id","country_id","bronze","silver","gold"
"Track and Field","Men's 20 kilometres Walk","2016-01-01",109664,96,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",109676,40,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Breaststroke","2016-01-01",109676,40,"1",NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",109676,40,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01",109727,195,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Butterfly","2016-01-01",109727,195,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",109727,195,NULL,NULL,"1"
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",109744,91,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",109744,91,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",109757,171,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",109788,76,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",109790,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",109810,171,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",109810,171,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",109810,171,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",109810,171,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",109850,94,NULL,NULL,NULL
"Swimming","Swimming Men's 50 metres Freestyle","2016-01-01",109854,94,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",109854,94,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",109854,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",109869,94,NULL,NULL,"1"
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",109869,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horse Vault","2016-01-01",109869,94,"1",NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",109909,94,NULL,NULL,NULL
"Track and Field","Women's 100 metres Hurdles","2016-01-01",109929,193,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",110098,73,NULL,NULL,NULL
"Track and Field","Men's 400 metres","2016-01-01",110138,25,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",110138,25,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",110193,125,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",110201,108,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",110252,91,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",110298,193,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",110298,193,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",110298,193,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",110330,34,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",110420,4,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",110429,162,NULL,NULL,NULL
"Track and Field","Men's 3,000 metres Steeplechase","2016-01-01",110488,26,NULL,NULL,NULL
"Track and Field","Men's 400 metres Hurdles","2016-01-01",110493,197,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",110557,26,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",110565,50,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",110615,113,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",110615,113,NULL,NULL,NULL
"Swimming","Swimming Men's 1,500 metres Freestyle","2016-01-01",110615,113,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",110625,18,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",110639,170,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",110642,182,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",110658,117,NULL,NULL,NULL
"Track and Field","Women's High Jump","2016-01-01",110674,49,NULL,NULL,NULL
"Track and Field","Women's 100 metres Hurdles","2016-01-01",110720,93,NULL,NULL,NULL
"Track and Field","Men's Pole Vault","2016-01-01",110724,195,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Breaststroke","2016-01-01",110802,26,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",110838,162,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Freestyle","2016-01-01",110838,162,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",110966,93,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Backstroke","2016-01-01",111044,129,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",111056,86,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",111102,86,NULL,NULL,NULL
"Track and Field","Women's 3,000 metres Steeplechase","2016-01-01",111151,86,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",111237,86,NULL,NULL,NULL
"Track and Field","Men's Decathlon","2016-01-01",111319,130,NULL,NULL,NULL
"Track and Field","Men's 5,000 metres","2016-01-01",111336,168,NULL,NULL,NULL
"Track and Field","Men's Javelin Throw","2016-01-01",111392,102,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",111445,193,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Butterfly","2016-01-01",111516,178,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Individual Medley","2016-01-01",111516,178,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",111543,178,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Freestyle","2016-01-01",111543,178,"1",NULL,NULL
"Swimming","Swimming Women's 200 metres Freestyle","2016-01-01",111543,178,NULL,"1",NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",111543,178,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",111543,178,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Butterfly","2016-01-01",111543,178,NULL,NULL,"1"
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",111543,178,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",111554,53,NULL,NULL,NULL
"Track and Field","Men's Discus Throw","2016-01-01",111567,136,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",111615,74,NULL,NULL,NULL
"Track and Field","Women's Hammer Throw","2016-01-01",111652,13,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",111681,136,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",111681,136,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",111681,136,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",111681,136,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",111681,136,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",111681,136,NULL,NULL,NULL
"Track and Field","Women's High Jump","2016-01-01",111738,178,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",111853,50,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",111853,50,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",111995,53,NULL,"1",NULL
"Track and Field","Men's 800 metres","2016-01-01",112038,125,NULL,NULL,NULL
"Track and Field","Men's Long Jump","2016-01-01",112041,2,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",112097,193,NULL,NULL,NULL
"Track and Field","Men's Long Jump","2016-01-01",112189,93,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",112220,195,NULL,NULL,"1"
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",112223,11,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",112235,148,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Breaststroke","2016-01-01",112327,34,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Breaststroke","2016-01-01",112327,34,NULL,NULL,NULL
"Swimming","Swimming Women's 400 metres Freestyle","2016-01-01",112334,195,"1",NULL,NULL
"Swimming","Swimming Women's 800 metres Freestyle","2016-01-01",112334,195,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",112334,195,NULL,NULL,"1"
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",112342,73,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",112342,73,NULL,"1",NULL
"Track and Field","Men's 200 metres","2016-01-01",112415,14,NULL,NULL,NULL
"Track and Field","Men's Long Jump","2016-01-01",112429,22,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Backstroke","2016-01-01",112475,195,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Medley Relay","2016-01-01",112475,195,NULL,NULL,"1"
"Track and Field","Women's Marathon","2016-01-01",112488,96,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",112595,131,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Breaststroke","2016-01-01",112595,131,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",112598,170,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",112609,151,NULL,NULL,NULL
"Track and Field","Men's 1,500 metres","2016-01-01",112611,184,NULL,NULL,NULL
"Track and Field","Women's Triple Jump","2016-01-01",112617,26,NULL,NULL,NULL
"Track and Field","Men's Pole Vault","2016-01-01",112631,146,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",112635,17,NULL,NULL,NULL
"Track and Field","Women's Hammer Throw","2016-01-01",112657,18,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",112677,19,NULL,NULL,NULL
"Track and Field","Men's Hammer Throw","2016-01-01",112699,66,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Individual Medley","2016-01-01",112847,173,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",112966,187,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",113080,171,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Butterfly","2016-01-01",113185,126,NULL,NULL,NULL
"Track and Field","Men's 4 x 400 metres Relay","2016-01-01",113253,56,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",113255,187,NULL,NULL,NULL
"Track and Field","Men's 200 metres","2016-01-01",113255,187,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",113255,187,NULL,NULL,NULL
"Track and Field","Men's 20 kilometres Walk","2016-01-01",113361,42,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",113374,199,NULL,NULL,NULL
"Track and Field","Men's 800 metres","2016-01-01",113429,54,NULL,NULL,NULL
"Track and Field","Men's 1,500 metres","2016-01-01",113429,54,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",113461,26,NULL,NULL,NULL
"Track and Field","Men's 110 metres Hurdles","2016-01-01",113488,26,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",113517,78,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",113620,92,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",113674,162,"1",NULL,NULL
"Track and Field","Women's 400 metres","2016-01-01",113744,71,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",113744,71,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",113763,195,"1",NULL,NULL
"Track and Field","Women's High Jump","2016-01-01",113781,155,NULL,NULL,NULL
"Track and Field","Women's Heptathlon","2016-01-01",113878,26,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",113892,152,NULL,"1",NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",113892,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",113892,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",113892,152,NULL,NULL,NULL
"Track and Field","Women's Javelin Throw","2016-01-01",113946,52,"1",NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",114002,179,NULL,NULL,NULL
"Track and Field","Women's 400 metres Hurdles","2016-01-01",114005,179,NULL,NULL,NULL
"Track and Field","Men's Marathon","2016-01-01",114057,183,NULL,NULL,NULL
"Track and Field","Men's 50 kilometres Walk","2016-01-01",114071,84,NULL,NULL,NULL
"Track and Field","Women's 4 x 100 metres Relay","2016-01-01",114088,187,NULL,NULL,NULL
"Track and Field","Men's 10,000 metres","2016-01-01",114093,11,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",114118,109,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Individual Medley","2016-01-01",114118,109,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Individual Medley","2016-01-01",114118,109,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",114166,34,NULL,NULL,NULL
"Track and Field","Men's Discus Throw","2016-01-01",114180,178,NULL,NULL,NULL
"Track and Field","Women's Javelin Throw","2016-01-01",114182,71,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",114298,52,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",114343,193,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",114358,131,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",114358,131,NULL,NULL,NULL
"Track and Field","Men's High Jump","2016-01-01",114406,11,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",114448,18,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01",114467,18,NULL,NULL,NULL
"Track and Field","Women's Hammer Throw","2016-01-01",114556,34,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 100 metres Freestyle Relay","2016-01-01",114618,130,NULL,NULL,NULL
"Swimming","Swimming Women's 4 x 200 metres Freestyle Relay","2016-01-01",114618,130,NULL,NULL,NULL
"Swimming","Swimming Women's 200 metres Individual Medley","2016-01-01",114618,130,NULL,NULL,NULL
"Track and Field","Women's 20 kilometres Walk","2016-01-01",114634,151,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",114658,74,NULL,NULL,"1"
"Swimming","Swimming Women's 400 metres Individual Medley","2016-01-01",114788,12,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",114826,179,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",114826,179,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Horse Vault","2016-01-01",114826,179,"1",NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",114826,179,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",114826,179,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",114880,34,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",114951,193,NULL,NULL,NULL
"Swimming","Swimming Women's 100 metres Butterfly","2016-01-01",114951,193,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Individual All-Around","2016-01-01",115001,13,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Floor Exercise","2016-01-01",115001,13,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",115001,13,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",115001,13,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Rings","2016-01-01",115001,13,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",115001,13,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",115071,195,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",115279,162,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",115279,162,NULL,NULL,NULL
"Swimming","Swimming Men's 400 metres Freestyle","2016-01-01",115279,162,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Breaststroke","2016-01-01",115416,146,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",115416,146,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 200 metres Freestyle Relay","2016-01-01",115423,130,NULL,NULL,NULL
"Track and Field","Men's Shot Put","2016-01-01",115509,71,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",115600,14,NULL,NULL,NULL
"Track and Field","Women's 4 x 400 metres Relay","2016-01-01",115600,14,NULL,NULL,NULL
"Track and Field","Women's Marathon","2016-01-01",115649,92,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",115690,11,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Freestyle","2016-01-01",115717,67,NULL,NULL,NULL
"Swimming","Swimming Men's 200 metres Freestyle","2016-01-01",115717,67,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",115717,67,NULL,"1",NULL
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01",115717,67,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",115717,67,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Team All-Around","2016-01-01",115758,152,NULL,"1",NULL
"Gymnastics","Gymnastics Men's Parallel Bars","2016-01-01",115758,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Horizontal Bar","2016-01-01",115758,152,NULL,NULL,NULL
"Gymnastics","Gymnastics Men's Pommelled Horse","2016-01-01",115758,152,NULL,NULL,NULL
"Track and Field","Men's Javelin Throw","2016-01-01",115798,102,NULL,NULL,NULL
"Track and Field","Women's 200 metres","2016-01-01",115817,193,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",115892,71,NULL,NULL,NULL
"Track and Field","Women's Long Jump","2016-01-01",115922,14,NULL,NULL,NULL
"Track and Field","Women's Pole Vault","2016-01-01",115949,195,NULL,NULL,NULL
"Track and Field","Women's 100 metres","2016-01-01",116034,193,NULL,NULL,NULL
"Track and Field","Men's 100 metres","2016-01-01",116059,40,NULL,NULL,NULL
"Track and Field","Men's 4 x 100 metres Relay","2016-01-01",116059,40,NULL,NULL,NULL
"Track and Field","Women's Discus Throw","2016-01-01",116071,40,NULL,NULL,NULL
"Track and Field","Men's Decathlon","2016-01-01",116102,50,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Backstroke","2016-01-01",116128,199,NULL,NULL,NULL
"Swimming","Swimming Men's 100 metres Butterfly","2016-01-01",116128,199,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Individual All-Around","2016-01-01",116213,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Team All-Around","2016-01-01",116213,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Floor Exercise","2016-01-01",116213,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Uneven Bars","2016-01-01",116213,94,NULL,NULL,NULL
"Gymnastics","Gymnastics Women's Balance Beam","2016-01-01",116213,94,NULL,NULL,NULL
"Track and Field","Men's 400 metres Hurdles","2016-01-01",116244,26,NULL,NULL,NULL
"Track and Field","Women's 1,500 metres","2016-01-01",116278,71,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Freestyle Relay","2016-01-01",116301,152,NULL,NULL,NULL
"Swimming","Swimming Men's 4 x 100 metres Medley Relay","2016-01-01",116301,152,NULL,NULL,NULL
"Swimming","Swimming Women's 50 metres Freestyle","2016-01-01",116388,87,NULL,NULL,NULL
"Track and Field","Women's 800 metres","2016-01-01",116409,97,NULL,NULL,NULL
