"sport","event","year","athlete_id","country_id","bronze","silver","gold"
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",115953,195,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Downhill","2014-01-01",115978,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",115978,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Downhill","2014-01-01",115981,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",115981,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",115981,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Combined","2014-01-01",115981,167,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",116148,183,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",116148,183,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",116371,195,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",116413,12,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",116413,12,NULL,NULL,NULL
"Biathlon","Biathlon Men's 15 kilometres Mass Start","2014-01-01",116413,12,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",116413,12,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",116413,12,"1",NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",116485,40,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",116485,40,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",116539,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",116539,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",116539,136,"1",NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",116539,136,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",116586,40,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",116586,40,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",116586,40,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Downhill","2014-01-01",116699,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",116699,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",116699,179,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",116808,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",116808,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",116808,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",116808,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",116826,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",116826,94,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",116826,94,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",116916,136,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",116916,136,NULL,NULL,NULL
"Biathlon","Biathlon Men's 15 kilometres Mass Start","2014-01-01",116916,136,NULL,NULL,"1"
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",116916,136,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",116916,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",116997,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",116997,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",116997,136,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",117114,178,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",117203,74,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",117203,74,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",117203,74,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",117347,84,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",117347,84,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",117433,146,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",117433,146,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",117433,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",117563,84,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",117563,84,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",117649,146,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",117649,146,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",118117,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",118117,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",118117,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",118117,62,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",118230,62,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",118230,62,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",118230,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",118416,40,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",118416,40,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",118416,40,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",118416,40,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",118962,125,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",118962,125,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",119037,71,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",119037,71,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",119037,71,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",119037,71,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",119294,173,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",119294,173,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",119294,173,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",119294,173,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",119332,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",119471,86,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",119480,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",119535,67,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",119535,67,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",119535,67,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",119972,34,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",120397,100,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",120397,100,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",120624,62,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",120624,62,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",120642,62,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",120642,62,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",120642,62,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",120711,151,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",120711,151,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",120711,151,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",120711,151,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",120736,66,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",120736,66,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",121330,66,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",121733,36,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",121733,36,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",121793,52,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",121907,96,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",121907,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",121918,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",121918,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",121918,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",121918,152,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",121966,12,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",121966,12,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",122194,74,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",122238,71,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",122238,71,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",122238,71,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",122301,70,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",122301,70,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",122314,29,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",122314,29,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",122314,29,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",122314,29,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",123543,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",123543,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",123543,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",123543,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",123615,152,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",123616,152,NULL,NULL,NULL
"Biathlon","Biathlon Men's 12.5 kilometres Pursuit","2014-01-01",123616,152,NULL,NULL,NULL
"Biathlon","Biathlon Men's 15 kilometres Mass Start","2014-01-01",123616,152,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",123616,152,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",123616,152,NULL,NULL,"1"
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",123864,74,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",123864,74,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",123864,74,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",123930,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",124007,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",124007,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",124364,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",125034,183,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",125769,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",125769,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",125769,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",125769,96,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",125975,5,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",126404,49,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",126557,179,NULL,NULL,"1"
"Alpine Skiing","Alpine Skiing Women's Super G","2014-01-01",126562,85,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",126562,85,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",126562,85,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",126690,152,NULL,"1",NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",126690,152,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",126690,152,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",126690,152,NULL,"1",NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",126821,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",126821,96,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",126821,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",126836,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",126836,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",126836,167,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",126836,167,NULL,NULL,NULL
"Biathlon","Biathlon Women's 7.5 kilometres Sprint","2014-01-01",126885,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 10 kilometres Pursuit","2014-01-01",126885,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 12.5 kilometres Mass Start","2014-01-01",126885,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 15 kilometres","2014-01-01",126885,52,NULL,NULL,NULL
"Biathlon","Biathlon Women's 4 x 6 kilometres Relay","2014-01-01",126885,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Giant Slalom","2014-01-01",126997,166,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Women's Slalom","2014-01-01",126997,166,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",127185,152,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",127185,152,NULL,NULL,"1"
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",127237,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",127237,96,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",127259,152,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",127265,39,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",127265,39,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",127265,39,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",127265,39,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",127321,120,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",127514,198,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",127514,198,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",127594,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",127594,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",127594,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",127594,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Downhill","2014-01-01",127598,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",127598,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",127598,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",127598,52,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",127598,52,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",127674,92,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Team Sprint","2014-01-01",127674,92,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",127709,162,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Giant Slalom","2014-01-01",127709,162,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Slalom","2014-01-01",127709,162,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 50 kilometres","2014-01-01",127754,152,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",127754,152,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 4 x 10 kilometres Relay","2014-01-01",127754,152,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",127754,152,NULL,"1",NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",128947,11,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",128947,11,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",128956,11,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 15 kilometres","2014-01-01",128956,11,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's 30 km Skiathlon","2014-01-01",128956,11,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Team Sprint","2014-01-01",128956,11,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",129172,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",129172,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",129172,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",129172,34,NULL,NULL,NULL
"Biathlon","Biathlon Men's 10 kilometres Sprint","2014-01-01",129253,179,NULL,NULL,NULL
"Biathlon","Biathlon Men's 20 kilometres","2014-01-01",129253,179,NULL,NULL,NULL
"Biathlon","Biathlon Men's 4 x 7.5 kilometres Relay","2014-01-01",129253,179,NULL,NULL,NULL
"Alpine Skiing","Alpine Skiing Men's Super G","2014-01-01",129302,195,NULL,"1",NULL
"Alpine Skiing","Alpine Skiing Men's Combined","2014-01-01",129302,195,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",129619,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",129619,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 15 km Skiathlon","2014-01-01",129619,136,"1",NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 4 x 5 kilometres Relay","2014-01-01",129619,136,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Men's Sprint","2014-01-01",129677,71,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's Sprint","2014-01-01",130181,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 10 kilometres","2014-01-01",130181,34,NULL,NULL,NULL
"Cross Country Skiing","Cross Country Skiing Women's 30 kilometres","2014-01-01",130181,34,NULL,NULL,NULL
